speaker_id,corpus,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48,z49,z50,z51,z52,z53,z54,z55,z56,z57,z58,z59,z60,z61,z62,z63,z64
069fbc89a9bad7ef7e1b1a2d18f997598619fe1990daea6b2f43680b2f0c3569c1e9776a1b08a2b98cf2cc1af8735e5c4c38b55a580041556bddef2b770e10b7,CommonVoice-ES,-7.4364543,-1.3729032,3.4905357,0.4916081,2.8961716,-0.6599941,-0.46862304,-2.5950184,4.0694914,-3.532485,1.7244941,0.47863573,1.1283661,1.5786848,-0.116440654,3.7835164,2.4450283,-0.59670484,-1.9306111,-1.6678833,-4.2075353,-3.6720958,2.6155481,-1.405441,-2.6314585,-1.899928,-0.4892664,2.2051625,-1.3797613,-0.014022464,-1.6022252,-2.2913055,1.9734881,2.0214329,-3.1434126,3.6076322,4.440736,-5.769556,-3.5946856,-2.53181,2.9109187,1.1222707,3.445194,2.7268114,-0.5540657,0.043804042,-0.89916843,-2.9479337,-2.1504204,-0.7351408,-3.6286457,0.7875576,1.3731527,1.3342979,-0.1776405,0.13432339,-0.34335172,-2.4224102,1.784261,1.1284325,0.08685921,1.2289596,0.1422667,0.07603984
06ebd1039971a5285aac29d2bb206e60232335809e2244ea6d6c249374c77032dfb57da8d2c6cdd748fe9fb0b5f527d3ceb72dec266de03ede81cbc25c8ddde1,CommonVoice-ES,-5.703921,-0.5665506,-4.928974,2.721788,0.59101117,1.0279841,-1.448683,0.37665516,2.9183736,0.025004748,0.6656165,0.29607287,5.70222,-3.4576712,0.77244544,-1.2154218,-7.305087,-6.607705,0.14953981,-2.6782112,1.8789643,-0.19083093,4.026236,1.6862931,0.5615051,3.3429518,-1.6688187,-0.33210647,-1.5305991,3.7287326,-0.6649159,-0.62338686,0.08069315,-2.5038052,-2.5308576,0.1272932,0.74966264,0.9580556,-0.3455934,-3.5212984,-0.413769,2.2317421,-1.0477424,0.1483746,-1.6315484,-1.1433971,1.3602785,-0.89572525,2.1113868,-2.536756,-0.080468185,2.3775692,0.021781282,0.7509345,-1.3873844,-2.4993386,-0.69170123,0.10726383,2.0077293,1.3569379,1.2623929,-2.7340803,-0.39453858,-0.68891287
070ec1e300258b58035ecb900f339d46db67c84e4732b602d86a9246de99c81c6ad426405e14f77fa1c7b4d15416b2c9ccfee7e1b29c22f8f0963152ba031814,CommonVoice-ES,-9.893656,-3.203416,1.9721107,4.2193813,-0.21678211,-2.7795408,0.74758273,-0.5699164,-0.6242241,2.4898446,3.301915,5.023577,-0.90144336,-2.4880855,-2.9385164,3.2921715,-0.65882576,3.5782838,0.85462457,1.1425121,2.824568,0.4309204,3.2651296,0.7207267,0.22915885,-2.2749965,1.0630429,1.9371037,-0.19587392,0.28644773,-2.6943703,-1.1395829,0.93628687,-0.48280266,-1.9112213,-1.4978573,-3.9017935,0.12441589,1.9693098,-1.8070288,2.129468,-1.8739899,2.8888621,-0.7431168,0.48132727,-1.1805482,1.6923705,1.5011944,-2.0975678,-0.3309546,-0.71620786,-0.95649076,3.7707636,0.729825,0.47224787,1.0912346,-3.0980475,2.857935,-2.7233434,-1.4778453,-2.838564,-0.9451991,1.5938427,-0.91073936
070fc7ed679cee0857186426ce4657af9536fb9871a90936a5db0f18e8e0b28b4bd309bfe9263b51bd35e5b2b29c7801106490606e8b6959ff4b0a3565b79fce,CommonVoice-ES,-5.282686,-0.85182726,3.6158657,-1.8958472,-4.892921,5.416029,3.753694,-1.1712929,5.0205173,1.2514298,-1.0659014,-0.24404652,7.227788,0.7862883,-0.44521654,-1.199274,-1.3909283,-2.1036348,3.881567,-0.28432882,-0.8549286,0.6106818,-2.7436266,-1.4255081,-0.9182217,-0.13833044,2.05857,-0.59792316,-3.4069247,3.2160103,1.9718248,-2.1812353,4.3591228,-2.2206316,1.5422966,0.7347288,-1.8140341,-1.896235,-1.6992726,-0.36954188,-4.7438803,0.66821945,1.6240523,-0.109948315,1.6217943,2.4941635,0.93779415,-0.6101792,-1.2122153,0.9002342,0.88856596,1.3555459,-1.4653633,1.4583739,0.9702553,1.2036862,1.830092,-2.1879292,0.49837744,1.0916475,2.047574,2.119604,-0.3987555,2.715345
071c47edc2f5e950e51416ba7580983fc30af12730da2d71eb14ade56a670b6fbc2e40349855a8b336ff2064e6b7798402ffa9d75f201df80e003fb76ccdc9c0,CommonVoice-ES,-11.987771,-3.3160582,7.010085,2.2441974,0.39712325,1.8694222,0.725188,-0.9866227,-1.6155099,-2.0634527,0.10628795,6.1663504,2.716833,-4.574094,0.9204936,-0.92181575,4.6706095,-0.30527437,-2.9651222,2.447594,4.303168,-1.7890253,-1.236451,-0.20967619,1.7556847,-1.3449824,-2.024374,1.266532,0.74513614,1.7961713,0.19053964,3.0376215,1.0274036,-0.008042953,2.4959333,2.3599215,-0.81974065,-0.60142076,0.78521574,-1.6886593,-3.9952354,5.824742,-1.6345274,4.2442513,3.3588414,-2.5632598,1.5986339,0.24777329,-2.4228792,-0.1508874,-0.43248093,0.87561387,-0.96067184,1.73096,1.6243746,3.1479945,2.244555,-1.0136616,2.6652298,0.3734491,0.7410784,0.9268975,-1.2870787,-2.31258
0727e98d9906e42b3fcc13f653584cd74810e970a87b655edb86f8cbef2504b93fc40d078e4bccd406823b725974b2d074308b18b782b18f1d957e64cfce5d17,CommonVoice-ES,-7.763279,-1.5204219,4.0632496,-0.75568813,1.5489347,2.524652,-3.5094497,-1.0483865,-2.4096205,-0.60550743,-0.14832816,0.6905984,-0.35490763,4.527768,-5.0348806,-5.9844437,2.3517365,3.431944,-1.4555888,-2.6308455,0.022829594,1.0644484,2.127539,2.9685345,2.1973763,-3.712057,3.434793,-2.5234141,-1.1754837,2.738057,-0.21443765,1.9884884,-1.5052809,0.21787594,1.6987251,4.5490017,0.2613532,2.8244615,2.1074014,1.8002781,-0.7719927,0.43142918,-1.125243,0.8184924,0.7593207,0.39069486,0.9041909,-0.50551677,-2.783704,-0.13716778,3.4846053,1.0677146,1.3181272,-0.8827648,-1.3829257,0.54312253,-1.2917517,-1.3140112,0.63132155,-0.32957485,-0.79192436,-1.3165462,-1.0001743,-0.039830316
072ab7ce9bac7ab70729f34283b4655e8f548e64ae23305a780dd5b1914fe2bd1cbf89ffaeb0ce205823f6926e9cbeeab1db1fbd06756d38215106896201be1c,CommonVoice-ES,-4.2963495,3.8873386,-2.1513126,-0.6198856,-1.5294225,1.6875391,-1.7852364,4.7594814,-6.8694544,5.084504,-2.0239599,-1.5942825,4.344922,0.37449422,3.370512,-1.1947459,0.4751957,-2.3338802,-4.3456554,1.2051654,-1.0582769,0.28376985,-1.906781,0.1403438,-4.586466,0.7481879,-3.0850513,1.726313,-4.55706,-3.6903548,0.5698383,3.081677,1.7914355,2.2844582,0.38844597,-1.0465828,-0.72340226,-0.069759235,1.4902747,-0.9093852,4.887778,1.2785149,-0.7733067,1.7132012,1.9009838,2.3133664,0.02873562,-1.5679125,0.19348511,-1.6193709,-1.164206,1.4735974,-1.8503534,0.40151134,-0.41111642,-2.0340662,-2.6940937,0.3217379,0.38478464,-3.3331528,-2.7178724,-3.0340214,-0.9224558,-2.7481742
072b594525574b71b0fa2033cfd6044dcadfbfe05c1b23a4d5f1abf6e1ace7c49eaa203b92a345a1ae17abb51f963171414db8be107b8416a39aac79a82cd9da,CommonVoice-ES,-11.550224,-2.7727835,6.8912096,0.67687255,6.248286,3.005312,-4.960176,1.6554298,1.9582478,2.2316086,1.1056205,2.113002,-0.84694886,-6.640122,6.0259886,-3.370522,4.720997,2.2052445,1.0401787,-2.4382377,2.283376,5.5162554,-0.28764138,-3.276637,-1.7640374,-2.1842766,-2.5806842,-2.5722203,-1.717795,2.372251,-5.3043046,-4.8077116,0.47743255,-1.3736057,-2.8882995,-1.1707859,-2.5582519,1.0876133,-2.3328927,0.75370896,-4.0142617,3.6990352,-2.0127895,-0.83530664,-0.3686738,2.1419592,0.14078277,-0.48174536,0.9447588,-3.8168519,1.4956785,1.3082429,0.9390005,-0.20467132,3.9551277,-2.8873894,4.567672,-0.5271791,-0.34733605,-1.1950182,-2.4834008,-1.9263744,-1.7038553,-2.5293376
073e2c86a1d70ee2de9f6e883e529a5fb31d7d10517ee7498d0bbc13ddbdd2a276f18778fd9de941dc4854e4af65ad76a370ae2477ca79782073acd2491b9963,CommonVoice-ES,-10.570086,3.0188293,-4.777449,0.1820746,-0.52742964,-1.8397102,3.3064234,-1.8323791,-2.8779068,0.07920413,1.9841566,-0.024484081,-0.9222723,-0.05635336,0.64854777,3.6590414,4.336649,1.4995427,1.5363774,1.9356163,-2.2082307,0.8327801,2.1898952,-3.073226,-2.7807593,2.3919606,-1.3314105,-1.0162903,0.95126796,-1.443255,-0.5014157,0.3001099,-0.87174785,-0.09339726,2.4886613,1.0657694,0.73733395,-2.589694,1.2560694,0.27216148,-1.7613547,-1.7338647,-2.3993783,-2.2142143,-1.7822819,-1.2843986,-0.584293,0.2705556,0.26964596,1.3876197,0.6105834,-3.014573,1.332402,0.24208055,2.2070334,-0.6312994,-0.040364835,0.044610318,-0.94135505,-0.52300227,-1.2027671,-0.56009185,-0.11813259,-1.8142438
073fbdc25c318931bebea717d58219a89d199881f75515f34af92b576275fac913ec0bf3b951575b594e03e42211b7ec62405f09ab03455ab0033cb2a18eb6a9,CommonVoice-ES,-12.748199,3.3733401,-5.3846235,0.87308943,-2.2369452,4.2564774,-0.70438707,0.9093004,0.5171342,2.4956913,-1.4099412,-1.0769539,0.23788019,1.8109902,2.6461277,-3.3003483,-2.3297684,2.0427153,0.057617962,-1.0730951,0.9171448,-0.065743275,0.38842347,1.2718084,2.5722039,0.85878783,-0.5669768,-0.30268216,-0.13896982,2.6188936,2.3528552,-0.1490962,-2.691061,-0.24419785,-0.8777511,4.180244,1.5828643,-0.8083514,-2.8259149,0.8766707,-1.2023957,-3.1012561,1.072595,0.14581178,2.0840702,0.8414211,2.2575452,-0.5294523,0.85648394,-2.7980528,-2.3613062,0.82163274,0.14017244,-3.3630872,0.79818004,1.8214023,0.2759057,1.2882518,0.20644657,1.0757986,0.0904599,-0.9599879,-0.9775707,2.2955852
076da967bd9b969477faf2ec2537950d28265dbda05c72d1c9c51912b95e8870b85c80e1991eb3e8321c92724d98e6fa5adc516aaafd63eab04d32533779f0f4,CommonVoice-ES,-7.300476,0.32494769,0.8318374,-0.070526615,0.43474084,-6.2997456,4.8002653,0.5672351,-6.1606226,0.57709223,0.7868928,-1.609362,-0.20351316,0.5367392,1.3026731,-1.4686826,-3.5502114,-0.06609064,-1.5173242,-0.6187326,-1.3322425,-0.7858231,-2.095775,0.6572415,-1.1055747,-1.8575715,1.3591971,-1.5428727,-0.0201146,-0.41407755,0.26312166,3.6755562,0.27755344,0.2531118,-1.9479393,-2.9354405,-0.20605133,0.27108675,0.7401076,-1.0009832,-2.138425,-0.4813074,-2.3015513,-0.42268088,0.94177866,0.7348448,0.37580276,-2.1176631,-1.4449432,0.088681646,0.8005389,0.83435225,1.4275765,0.9309628,2.091401,1.0733953,1.0657301,0.2099402,0.22280419,1.1689504,1.6394204,0.1072887,-0.2055868,-0.61185265
0779a85dd8809b9b6901a6358958d4645ccd73f44089f1886437d7b60257234dc3d60953ca077c5392d96a4e1b8f3cd2b3e61c764d0241e374330e788daf663e,CommonVoice-ES,-10.339481,-0.62152714,7.9491706,0.515737,0.43023446,3.6462436,0.071399406,-1.7602023,0.2815313,-0.9559481,-0.094906844,-2.270678,1.823024,-2.7405217,-0.14154409,-2.5550504,-0.15272206,1.7345942,0.0010028634,-1.0047235,0.1945795,5.7022176,2.4247432,-3.6855137,-2.876298,-2.4334543,-0.25351968,-1.2124729,-3.1790924,-1.2910001,2.2368424,0.59399533,1.2043662,2.329516,-1.1084245,0.13055801,-1.6260784,0.7169186,1.9836842,-0.043308556,0.59219044,0.954919,1.0656593,-1.253622,0.72827816,4.384444,0.9423802,-0.9223869,1.0983921,-2.2003524,-3.7011085,1.941224,1.8639462,-1.0679721,0.58651483,1.4215069,0.62153256,-0.94089425,0.95171624,-3.0323858,-0.56558526,-0.9655664,-2.9235082,-0.6408701
07863b53c0ec5f7e0f88b75fe27f28aa1d5c97c7d1004255d927930dba04981da19d118b8b2495fe50d043233b070877242bf329d1d0957aa26184e70f0aed4f,CommonVoice-ES,-7.487799,-2.9023578,5.265,6.223462,-1.8601408,2.2029614,1.5352759,-2.1366472,-1.1148932,3.9093852,1.0430105,2.4064124,-1.4152328,1.1824255,-2.7581482,-0.061774254,-5.2366123,-2.235501,-0.82074094,1.6245732,1.2380397,3.8070445,-1.8719386,-1.2861946,-1.5774238,1.7512729,1.4724189,0.6566157,2.0014262,1.3327768,1.1784956,2.1024623,4.61841,-1.8350759,0.63340765,0.27985677,-1.1068977,-2.1778243,-0.31135958,-1.5320718,1.8579022,-0.93819124,-4.145845,-2.733492,-0.5848913,-0.7834401,1.1974878,-0.1790698,0.673442,1.2649161,2.4245975,1.3644543,0.971097,2.4266458,1.0116482,-3.265902,1.1546082,1.1579636,1.003619,1.9643939,0.15302788,0.77468455,-0.794473,1.348734
079ef1944555a157d8319978a870d9b7fe8f5864d79c700f4412e8abc7425526322c947b5db4e23ce3520107598c261182010ef13f76f43be209e8720b828529,CommonVoice-ES,-6.993709,1.088084,3.2735047,0.6055196,2.1101887,4.0876017,-4.6600947,1.5383605,4.6370354,-1.8560865,-0.40275896,-2.8564563,2.999104,-2.838469,7.8282614,-0.9442369,4.3174644,-0.27735716,0.28611913,-2.3817718,1.0363352,1.5328525,-1.7777306,0.010506289,1.1164422,1.4893658,-2.2935336,-1.6083579,1.6015754,1.8269584,3.1108887,2.070002,-0.5596176,0.05697488,-0.8788982,-1.5295706,-3.3542757,0.4476532,-0.059371263,0.9146951,-1.0931029,1.2872533,-0.15110922,-2.8687377,-0.4434693,-1.0475277,0.14370134,-1.0673045,-0.059842203,1.7959616,-0.18975432,1.5163969,-0.2541388,-0.50811225,-0.6776282,0.11990739,-1.7363348,-1.0515434,1.3612666,0.14982648,-1.2299111,-2.4936156,1.6698208,0.2167293
079fe3f03eafadaa4977561201f7bc0f0d01b2e4a829f5cb767481884093d1fa0e54cdb99ba4f86d2c62954510a2b01278be5d9387ace48b9e4404871b544f7d,CommonVoice-ES,-7.285786,-1.5038067,2.0741005,2.3102796,7.2394114,0.88798594,-3.6518726,0.29426122,5.2180376,-3.2439165,0.6050869,5.1070457,0.71703607,2.6928544,3.200451,-0.42236838,4.768879,1.2924956,-4.522129,-1.3032135,2.080835,-0.3743397,1.3319368,-1.0950413,-0.38462496,-1.8042328,-1.4792995,0.52906865,-0.4559633,1.6734405,0.470184,-0.027024912,2.976801,-2.943294,-0.2600794,-2.5277221,-0.24369033,-0.69356894,-1.6287613,2.5136275,-3.6496928,-0.43843934,-1.0516412,1.0574266,-0.07751692,1.6619885,-0.3323418,-2.9394946,-1.0311561,1.1013012,1.8199588,2.7683668,1.1163538,1.562299,-3.425272,1.0537378,-0.08354654,-3.1886964,-0.9011528,-2.2778537,-1.7600877,-0.5560565,-1.239073,3.2639856
07ab14935b41e2a79b322c50ffa7c1cdb5124669d36ea0ea2ef3932f31bfc4d717b5c94b2e0cbe10c127dca854b3996078b1a91ab7a53a555ee7de1f723aa970,CommonVoice-ES,-9.877178,1.9053531,-1.6411097,-1.480763,-1.6258662,1.83513,3.3859396,-2.677419,-4.0427055,-0.21126258,-0.50084627,0.12588243,1.1466534,2.6457307,-5.710741,2.4253173,2.7711463,0.44874862,-0.9742306,3.78212,-0.27839217,-1.3053219,-1.1685598,-2.376787,-3.3496726,-2.0392468,2.1908956,0.68470025,0.39991787,-4.871707,-1.721896,-0.6422511,-0.39872867,0.33752418,-0.6660949,-4.527562,3.3347132,0.95878625,2.6695623,3.9479508,2.4055433,5.035861,-1.5333915,-1.8506116,-0.37454462,0.31600022,-1.1032271,-0.9553102,-2.367234,0.22155929,-1.4395549,-0.38790286,-0.7533449,-1.3027315,0.38727182,-2.308746,0.7930069,1.0414228,1.8031075,2.3731935,-1.2448523,-0.28362173,-0.87578577,1.0505651
07c11c4ca4f05eef31c13f6878557e2c2b7e393690e36b932c91e2cd4c902da4ca0d22280836aaea5ba1cd8d19a31b129eb306210851f04314db542b2e6ba51b,CommonVoice-ES,-8.392632,-2.7362428,6.9029903,-0.09742424,3.299249,-4.0478163,0.27524722,-2.2043495,-2.1099842,-3.8309877,1.9389329,2.0383456,-4.597037,-2.4270487,1.7627172,0.015710384,-0.8771147,0.13414307,-0.9023971,1.4845102,-1.4164617,-0.9853558,0.6972486,-2.4989603,0.40788952,3.7968504,-1.0695324,-0.12466936,0.4108383,-2.813893,5.5147686,1.6833477,3.1295981,2.0280583,0.4563582,1.945384,-0.85071325,-0.22173817,-0.39308557,1.0906668,2.6093867,-1.033197,2.5162854,-1.1062636,1.8911262,-0.245493,-0.21499537,0.381388,0.34361675,2.2466722,1.2640642,1.0726826,-0.21719748,-1.6345439,-3.723196,-2.3169982,2.2029743,1.2343237,-0.35612923,-1.1349437,0.8629199,2.5003338,-0.18545058,1.3170828
0810108843add0cdacb76b3576676c2ec046033cb3e1a0a465ecc93669b4834877daa9fbc88418d9288be4de3507f8a1a3f81a515eb5ade978007a1034c87006,CommonVoice-ES,-10.284488,3.8214178,-2.2616842,3.8296022,-3.165605,2.121101,-4.5798616,1.76163,0.013620134,3.318576,-3.864369,2.8101816,-4.488967,-0.83197814,0.9330434,-2.107593,-3.1169147,-0.5313907,4.658061,-2.4030838,2.647724,-2.6805067,-1.0611997,0.92884195,2.5269818,-2.1144547,0.4924118,1.1908395,2.4215026,3.5885353,1.2948394,-1.656287,-0.10998202,1.4830409,1.4357513,-1.4117693,-0.42990404,0.9356154,-2.3167238,1.2952993,1.282322,-1.7760148,1.0918632,0.072684504,-0.4667033,0.19907318,-3.4531755,1.4585326,1.0872085,-2.6684203,4.671299,-1.8376489,-1.3966348,0.59858346,1.8004667,-1.5345972,-0.707902,-2.83007,1.9441991,0.2618351,0.0076365042,-0.4150351,1.8286314,2.6529174
08298e445395ea7c4d8e4f603c2d84e79875c40f435c6a634cb20da60744fdf368bd9c61f45a88658f2b2b517aa58fa3b33d223a8ef8087ae78299c0390edaf3,CommonVoice-ES,-7.1566887,-1.2578483,-0.5527661,1.7631744,0.16541477,-3.4838724,-0.38752547,0.6114079,-0.89576954,0.7729149,1.0601375,0.5829421,3.4937196,1.2548934,0.60190624,-0.8476402,-1.8541603,0.05532614,-0.0049532647,-0.614261,-0.7597844,-1.363823,1.2520592,3.9783626,0.51398885,-2.0906615,1.1168642,-0.21175368,0.5268184,-0.03353473,-0.22644521,0.7435354,-1.4841096,0.415726,-3.2492898,-1.102574,1.5463861,-2.4547098,-1.5368489,0.7725092,0.19122428,-0.97288346,1.3117629,1.9016644,-1.3937423,1.090926,1.8867445,0.12768674,-0.787054,0.99020946,-1.5321186,0.39061922,-0.3053097,0.2390155,0.8308127,-1.4995968,0.7363271,-0.690233,-0.5620259,0.8060676,1.5654608,0.5327303,0.04361315,1.1632966
082aa19ef5d27d007805d40c057ae6873a85170fc2495693c32771998d8404050c4fa2c7c2019d21353abc14c092671daa814f97029b726bd24b63c6e54c82b2,CommonVoice-ES,-9.665951,3.1155016,-4.4263573,-0.1863065,-1.936241,1.4193614,2.1635222,0.35506415,2.2559822,-8.137698,2.1822147,1.3061365,-0.7140237,2.844901,-3.1108854,0.4833985,-1.3966141,-1.1194391,-3.7323353,0.74952793,1.729598,4.123404,-2.0369692,-3.9962454,1.6411071,-3.0064814,0.5929273,-3.1738248,-1.8626256,0.37444618,-2.896172,0.024006797,1.8072875,2.2695503,3.9000287,-2.1504476,3.5970478,0.38091817,0.6667071,1.2890491,-1.4666283,5.040885,-0.41428128,-4.188755,0.8398038,-0.5044503,-3.47793,3.7136683,1.3440878,0.8536978,-0.89015794,0.44807112,-3.366992,0.87801784,3.4622216,-2.6331084,-1.0451796,-4.5265718,-3.513011,-0.6762625,-0.767758,-0.9766789,-1.5281547,2.6926122
083b5c58c4cfc199c60b7de32276c1b9179f43466e8480e91deaad152f9335f0801a428fa30bee05b5a3a1b7095947473d552e94bafa53952a542a454af5bf1f,CommonVoice-ES,-5.9686456,-2.6133296,2.7258956,-2.0543828,1.8706197,-3.9088478,-0.077806756,-0.96286625,0.58354473,0.544193,0.006126936,-2.046592,-1.1533191,-1.9267625,-0.88637215,3.7801912,-3.4651113,-1.8532839,1.1793382,-4.8734612,-2.628449,-2.2752275,1.3006661,0.16046248,-0.8071706,-1.237516,-0.9468389,-0.9489547,3.8513598,-2.9555428,0.0186448,-2.7203043,3.4682798,-1.8234761,3.0486965,3.3408446,-3.3891282,-1.75861,-0.94557786,0.9653414,1.5508392,-1.3372592,0.7795396,-0.69568944,-1.2855684,-0.076905094,-1.7987204,1.8404229,2.9242263,-1.5854594,-3.553463,0.10846554,0.33618182,0.27009803,-2.404886,2.0264988,-1.183735,2.4522495,1.5108247,-0.52249205,-1.7460266,0.7499404,-0.6264383,0.24193336
0850de0eb833b3b98fd60906f2217f07a7ba450ebfdb2b934bb7d37d18ee2413e0ec737a4b870eb08b6affcacd7be912001cc8f39d674fd8c34bf1586a92f4a3,CommonVoice-ES,-9.856533,-1.4728265,6.892743,1.6144121,-4.992444,-0.9446045,1.6626725,-2.5443285,0.78096354,4.904578,1.9959482,-0.34631935,-2.7908154,1.4018867,-2.2601068,-2.7303915,0.3056017,0.31505233,4.233546,3.2757704,0.98707473,0.5638013,-4.669036,-2.7654734,3.200067,3.66839,2.9295769,1.1473159,-1.0322219,1.2960489,3.032557,0.8723391,4.5432825,-2.3123043,-0.44560415,-4.0519323,-2.8266044,0.7297137,1.9087794,0.34716147,4.1884,-2.1731403,-1.5937324,0.04512133,-1.6801295,-0.229593,1.036607,-0.91393864,3.621492,-0.6433841,2.3011727,0.28880847,1.6560764,1.7171843,1.264713,-5.513227,-0.02525409,-1.003528,0.12663546,-1.4618056,4.917181,0.002739117,2.1315317,2.7554839
085403fe26c407f2eb984b49b5252f266c531394350d364e0ec065e03e4b111df8eaec712d51b851e2a65abf7ca9fd0f202f67bb6ca7c3047095a9a229190ae6,CommonVoice-ES,-6.961497,-1.2128425,2.7364435,-1.0093404,-2.7284122,-3.789547,3.8841324,2.3817935,-5.0313187,1.5520432,0.3161717,-2.2562327,-0.48278135,-0.16329935,-1.1027883,0.50058085,-2.7432694,-0.29839244,0.45603234,1.8508728,-1.350373,0.7331165,-3.724722,3.2410016,1.8506382,-1.517883,-0.5069045,-0.3829939,1.4546498,0.8333415,-0.99651086,0.8638596,-2.2672396,-0.40050364,0.45845535,-2.9100127,1.0992368,-1.9818335,-1.0706629,0.61249167,-2.7587423,0.73428166,-0.25978735,2.6762574,-0.5491502,-0.88201416,-0.33104998,-0.059791323,0.9482719,-0.06790694,-1.3346431,-0.07191777,1.1359961,1.5019253,0.7302002,4.3166075,0.74441797,0.38550258,0.6509585,2.2781167,-0.21765898,0.5706637,-0.18418825,0.7944771
08718e81a44d8daa6865a9e5776953438e6e9b703a7b9cac245e2b5c975fad971af7de3182f4a2c97507b488156d1de7e035d20a57163962e4ede92bcab131d8,CommonVoice-ES,-9.234858,-2.4284391,5.820327,0.26043695,-0.83561164,3.2808876,1.2815474,-0.78104424,1.473597,-2.0824661,3.043338,-1.8310676,0.879786,1.3313712,-0.60322,1.6095531,3.8095636,-1.6983328,-1.1187778,-1.6527531,-2.3710885,2.2611377,-3.523265,0.0258099,-3.7772498,-2.04729,2.2900827,-1.6738209,1.1691592,-1.6944077,0.95352674,0.11428006,1.3225582,0.390114,-3.1064744,-3.9342308,0.76880383,-1.1693417,1.8303852,0.7989472,2.1658664,0.55778015,-1.168894,0.17952617,2.195786,3.705299,-0.68926835,-1.3857574,2.23996,-0.4198485,1.166927,-1.4516631,0.09441358,0.76680994,-0.66594654,0.58761466,-3.7377572,-2.2853503,-2.5438356,1.0518246,1.7377903,-2.0226295,0.14886458,-0.8803588
0878afa636669ebefdfd0c24a0f92c165c254080d86b283c36ae6c8c71ae2732fbe3f38601ef285828a7040ef6dda7601f13fcf6ecaf153b5f5057bad83dbac8,CommonVoice-ES,-6.6811466,2.936036,-5.028784,0.56543356,-1.4479195,3.7467752,-0.24149083,-3.8578703,-0.43881142,0.65317017,-0.79156864,-1.6562886,0.5764371,1.2586747,-2.778884,2.940024,1.6368839,0.40535766,0.4496624,-0.43831542,-1.6601851,-0.48016834,0.28879076,-2.005827,0.66609156,1.3098109,-2.3596036,-1.6766524,0.20575199,-1.9595425,0.13708667,-0.47731584,1.5721841,0.97825956,-0.41735852,-3.3076646,-0.06231589,-0.95899546,-1.9939802,0.7785059,-0.03230652,-1.1100976,0.61806893,0.35007742,3.7795455,-2.2663288,0.30348647,0.30555043,-1.1456819,2.1871223,-3.9260304,3.1867306,0.5475785,2.802526,1.501154,3.5639238,-0.28669316,-0.56707513,0.8424178,-2.7375765,-1.9159518,1.5204661,1.8171979,-0.37815142
087d678ee9dc718722ed401a198393e685400b59eb5db45c247d162fe2fa3638ce7d0a7d6458d82950025c8d2fbc3877366acc13ac1443ac4e1fe6c81961bb2a,CommonVoice-ES,-8.925585,-2.9885879,5.636096,2.1590097,-0.88411915,4.210041,0.42983755,-1.9474509,1.5563347,-0.028068062,2.5277128,2.81758,0.10014755,3.1794078,-3.6664677,-3.32061,1.9030266,-1.336556,-1.236691,-1.3182743,-0.6792095,0.2702899,-0.56826794,-0.964545,3.7779217,-1.4044012,0.6342257,3.5578184,-0.84156483,2.9328537,5.281682,-3.495831,-1.6483488,-1.8912419,-1.517224,-0.35284352,-0.17671001,4.637562,-0.5049295,1.9756618,-2.2342453,1.1533424,-2.050836,2.9560351,0.35261196,1.2292084,3.7348337,-0.7257353,0.5655078,1.7716806,0.5096877,0.8635598,-0.035823163,-0.26626366,0.7599146,4.164247,-1.2725623,0.31018835,-3.0800648,-0.9991918,-0.6437729,1.8774492,0.24157783,-1.6133418
088353e255c940ef1500ab70fa56c7d7fe13e81e3ccb1f9a0aa705027ac596fcf0076b71866b0ecae090ddb7ac87193ade312f54a9e69fb46812ee14101f385f,CommonVoice-ES,-10.765284,0.9725448,-6.6710453,1.710552,-1.4542315,2.7920022,1.6789362,1.2301803,-0.5709038,1.0500102,-3.8707032,1.8596649,-5.280722,-0.3798879,2.424054,-0.8983103,-1.3873844,-1.9573777,3.2273402,-0.8969363,-1.7236488,1.7577302,-1.4878927,-0.5976491,-0.29986155,-4.596446,-0.9148395,-0.76096,-2.8118067,0.07101289,-1.8825679,-4.2008433,3.682036,0.47156763,-0.95836663,0.726009,-2.2227077,-1.3119813,-1.0442785,-2.9040208,-1.4458784,0.3426068,-0.73727137,1.1815042,1.1570048,-1.1592597,1.1979676,0.09138908,1.19246,0.35991392,0.24695252,3.3407755,0.2322469,0.23550504,-0.0050280066,-0.98713934,1.8884158,0.6270649,1.920098,-1.619822,-1.7279083,-4.9232473,-2.660657,0.7329363
